56.00,44.63,306.00,73.12
55.75,45.13,306.50,73.25
55.75,45.50,307.75,72.87
56.25,46.00,309.00,72.12
56.00,46.13,308.50,72.00
55.75,46.00,304.75,70.87
55.63,45.63,305.75,71.62
55.25,44.25,315.13,71.25
55.13,44.25,309.25,70.50
54.88,44.25,307.75,70.12
54.38,44.38,308.75,70.50
54.50,44.38,309.00,70.87
54.13,43.00,309.00,71.50
53.25,41.38,305.00,70.37
52.50,41.75,304.00,69.87
52.25,41.63,301.63,71.37
53.13,41.63,302.00,71.12
53.38,41.50,299.00,70.75
53.00,41.63,297.00,70.37
54.38,41.00,298.25,70.25
55.25,40.13,300.50,70.00
54.50,39.38,292.38,69.37
53.88,40.13,295.50,70.37
54.88,40.00,303.00,71.25
54.25,39.75,300.25,71.87
53.63,38.50,300.00,70.37
53.38,39.38,299.25,70.00
52.75,40.50,299.00,69.50
50.50,40.00,297.25,69.00
51.50,38.13,292.25,68.25
51.63,38.13,294.25,68.25
51.13,37.88,294.25,67.87
51.88,38.38,302.00,68.37
52.75,38.50,301.00,68.62
51.88,38.13,294.75,68.50
51.38,38.50,293.50,69.25
50.50,38.50,291.75,69.00
50.50,38.63,290.50,68.12
50.75,39.25,291.75,67.87
52.00,41.25,298.75,68.37
52.75,41.88,302.25,69.50
52.75,41.88,305.50,68.87
53.00,43.13,309.75,69.25
53.38,44.00,309.50,70.25
54.50,44.00,321.00,71.37
54.88,43.88,313.25,71.00
54.38,44.00,317.00,70.75
52.50,44.50,313.50,70.75
53.75,44.88,317.50,70.37
53.88,44.75,324.50,71.25
54.75,45.13,324.25,71.25
54.75,44.38,320.00,71.87
55.25,44.25,327.13,73.12
55.88,44.50,339.00,74.37
55.75,46.00,339.00,73.62
56.25,48.13,341.50,74.00
55.75,49.63,346.00,73.75
55.25,47.88,341.25,72.62
54.88,46.50,336.00,72.50
55.13,47.00,333.50,73.50
56.25,47.50,339.25,73.75
57.38,46.75,337.00,74.00
58.00,46.63,335.00,73.62
57.38,47.88,336.50,73.75
57.75,47.13,333.00,73.00
58.75,47.25,340.00,74.25
59.50,47.00,341.00,75.75
59.88,46.88,341.00,76.62
60.00,46.00,338.75,76.25
59.13,46.63,338.00,75.25
59.38,47.38,341.00,75.25
60.00,47.13,342.25,75.00
59.75,46.75,341.00,74.75
59.13,46.75,350.00,74.87
59.50,47.25,349.50,75.62
60.13,48.13,349.50,76.12
59.75,49.25,353.25,77.12
60.00,48.88,363.50,77.25
60.00,48.75,368.25,76.25
59.63,48.50,360.50,74.25
59.25,48.25,366.00,74.62
59.50,48.25,368.75,74.87
60.00,48.75,368.25,75.75
60.50,49.25,368.25,75.50
59.88,50.25,368.00,75.25
60.25,50.50,369.00,75.25
60.25,50.38,373.50,75.62
60.25,50.88,373.25,76.25
60.25,50.38,369.75,75.50
59.88,50.63,368.50,76.12
59.88,51.88,372.25,75.75
59.63,52.00,373.75,75.87
59.13,52.50,372.00,76.25
58.63,52.00,373.75,76.50
57.13,50.50,369.00,76.50
57.00,50.00,369.75,76.87
57.88,50.50,369.38,77.50
57.88,50.00,367.75,77.12
57.38,50.50,368.75,76.75
57.50,50.38,368.50,76.87
57.88,52.75,369.00,76.50
57.25,53.50,364.75,76.87
57.75,53.00,372.50,76.75
58.13,53.00,367.00,76.87
59.38,54.50,368.50,75.50
59.50,55.50,372.50,75.37
59.38,56.38,376.25,75.25
59.00,55.63,377.50,74.62
59.63,55.63,380.00,74.87
59.25,55.50,383.75,75.37
59.75,56.00,382.00,76.62
59.88,55.38,383.00,76.62
59.75,55.63,378.25,75.37
59.25,56.00,373.25,73.75
59.38,56.13,371.50,74.62
59.88,56.38,373.00,73.75
59.25,56.25,373.00,73.75
59.25,56.63,377.00,73.87
58.88,56.25,376.88,73.50
58.50,55.25,376.50,73.12
58.25,54.38,377.75,72.25
57.88,55.00,382.25,72.75
