4113,2750,26825,5450
4113,2687,26550,5413
4100,2500,25925,5413
4113,2550,25900,5438
4100,2600,25900,5450
4188,2650,27100,5575
4163,2612,26575,5588
4213,2650,27200,5650
4188,2725,27025,5738
4138,2637,26850,5725
4113,2462,25713,5663
4038,2425,25500,5588
4025,2362,25800,5625
4038,2362,25750,5500
4025,2212,25750,5475
4025,2350,25000,5475
4013,2050,25400,5463
3988,2075,25075,5475
3888,2075,24450,5350
3850,2025,24250,5338
3888,2225,25250,5438
3900,2250,25425,5475
3963,2325,25025,5625
4000,2250,24775,5650
3975,2075,25125,5613
3988,2075,25200,5675
4100,2175,25400,5888
4225,2200,25950,5950
4250,2237,25800,5975
4250,2137,25775,5963
4238,2125,25400,5863
4400,2250,25700,5988
4350,2200,25375,5988
4350,2275,25325,6000
4300,2262,25275,5975
4313,2212,25250,6025
4375,2250,25350,6100
4400,2250,25225,6200
4363,2275,24925,6075
4325,2262,25025,6063
4313,2287,24975,6175
4313,2237,24850,6200
4450,2200,24550,6425
4375,2112,24050,6238
4338,1987,23825,6213
4350,1975,23063,6263
4338,1937,22300,6163
4263,1987,22988,6213
4250,2012,23525,6250
4350,2037,23975,6375
4450,2037,23975,6575
4613,2150,24475,6525
4650,2287,24925,6650
4738,2450,26275,6700
4750,2550,26400,6637
4663,2600,26375,6625
4725,2587,26525,6575
4725,2650,27125,6612
4750,2637,26625,6587
4738,2487,26388,6525
4750,2437,26400,6462
4775,2425,26975,6550
4763,2525,27200,6700
4775,2575,27500,6537
4763,2600,27300,6525
4650,2600,26825,6525
4663,2650,26875,6475
4625,2575,26600,6500
4588,2500,26638,6400
4550,2575,27100,6437
4563,2525,27650,6550
4675,2462,28025,6487
4600,2500,27550,6350
4513,2500,27325,6325
4613,2550,28100,6512
4650,2550,28850,6587
4675,2562,28850,6587
4663,2787,29000,6637
4638,2812,29175,6700
4563,2700,29175,6700
4600,2637,29700,6662
4688,2900,29925,6775
4763,2937,30675,6925
4825,2987,30713,7012
4863,2900,30575,7025
4863,2700,29825,6937
4775,2787,29613,6750
4763,2825,29025,6675
4738,2737,29200,6662
4800,2837,29150,6762
4863,2762,29300,6925
4863,2700,29075,6987
4763,2525,28450,6812
4725,2575,29113,6850
4800,2662,28888,6875
4763,2725,28800,6887
4800,2762,29500,6975
4713,2662,28975,6912
4700,2637,29100,6937
4750,2612,29650,6962
4775,2662,29850,6975
4813,2650,29400,6950
4788,2725,29975,6950
4825,2675,29613,7000
4800,2662,29625,7025
4800,2700,29263,6925
4838,2562,29400,6900
4825,2625,29750,6875
4825,2562,29900,6862
4850,2575,29725,6912
4850,2500,29713,6875
4813,2525,29313,6812
4800,2500,29325,6662
4800,2475,29288,6675
4775,2487,29050,6700
4775,2537,29100,6787
4738,2662,29650,6900
4763,2537,29900,6975
4800,2512,30000,7100
4888,2525,29900,7150
5000,2537,30850,7200
5100,2550,30725,7237
5088,2512,30800,7175
5100,2650,31400,7187
5100,2600,31150,7200
5113,2787,31175,7287
5150,2925,31600,7237
5188,2900,31625,7237
5250,2925,31725,7162
5263,2975,31750,7237
5313,3025,31700,7225
5250,2975,31075,7187
5238,2950,31100,7025
5225,3000,31300,7000
5313,3075,31300,7087
5313,2937,31550,7150
5338,2875,31725,7150
5300,2850,31600,7112
5363,2900,31250,7100
5375,2900,31500,7100
5375,2925,31850,7150
5425,2912,32025,7250
5475,2962,31950,7300
5450,3000,31775,7337
5350,2975,31300,7262
5363,3025,31625,7250
5388,3075,31800,7212
5413,3050,31625,7200
5425,3087,31450,7100
5400,3150,31250,7000
5325,3175,31575,6950
5088,3213,31563,6787
5100,3238,31450,6812
5100,3325,31000,6750
5175,3275,31175,6800
5225,3300,31275,6837
5238,3263,31475,6887
5250,3288,31550,6937
5300,3325,31650,7025
5225,3388,32175,7000
5200,3450,32600,6987
5188,3425,32250,6950
5213,3363,31750,6962
5325,3388,32550,7062
5400,3413,32725,7200
5288,3450,32775,7112
5338,3538,32863,7075
5263,3563,33050,7025
5325,3588,33650,7075
5338,3563,34075,7100
5263,3688,33850,7175
5288,3675,33725,7250
5288,3625,33875,7187
5400,3738,33950,7225
5425,3600,34163,7437
5463,3663,33650,7475
5475,3600,32925,7487
5475,3588,32825,7450
5425,3550,33050,7425
5375,3613,33525,7450
5425,3638,33825,7450
5575,3588,33400,7587
5488,3575,33650,7512
5500,3625,33900,7462
5563,3625,33800,7500
5600,3600,33725,7550
5625,3738,34075,7775
5788,4013,34550,7812
5800,3975,34850,7800
5800,3863,34900,7687
5775,3988,34875,7575
5800,3975,34775,7625
5800,4175,35400,7637
5888,4263,36350,7737
5938,4488,36250,7800
5850,4413,36350,7775
5825,4338,36100,7725
5750,4213,36063,7687
5725,4138,35850,7700
5800,4100,35575,7762
5725,4063,35500,7737
5675,4150,35600,7687
5688,4050,35800,7762
5625,3963,35650,7800
5625,3900,35700,7900
5650,3925,35750,7975
5638,3863,35600,7950
5650,3875,35800,7937
5713,3800,36075,8037
5863,3888,36113,8075
5963,3950,36100,8050
5963,4038,35675,8125
6013,4138,35700,8187
5963,4188,35800,8175
5950,4075,35875,8125
6050,4013,35625,8175
6163,4000,35200,8125
6288,4000,35400,8137
6250,3863,35600,8050
6213,3850,35300,8025
6200,3925,35200,8062
6275,3975,35500,8087
6200,3913,35600,8100
6163,3938,35800,8025
6213,4050,36125,8050
6250,4000,36200,8025
6288,3950,35775,7962
6213,3913,35325,7837
6150,3963,35350,7825
6150,3975,35300,7812
6100,4013,35175,7800
6050,3975,34700,7837
6050,3900,34475,7812
6100,3838,34225,7812
6088,3850,34250,7887
5963,3838,34025,7837
5888,3825,33550,7850
5825,3650,33400,7775
5800,3750,33800,7775
5813,3900,34200,7800
5850,4038,34800,7750
5800,3988,34400,7712
5725,3888,34100,7650
5650,3913,33700,7612
5663,3913,33725,7537
5688,3913,33400,7475
5663,3913,32700,7587
5738,4000,32875,7600
5813,4025,32650,7675
5888,4050,32125,7775
6000,4088,32425,7700
5963,4138,31775,7725
5913,4200,31250,7675
5838,4225,31825,7750
5863,4288,32150,7837
5863,4275,32450,7775
5863,4238,31863,7775
5863,4288,32150,7800
5750,4313,32350,7812
5688,4313,32100,7787
5625,4263,31550,7612
5475,3988,31400,7487
5513,3988,31475,7450
5500,4100,31525,7437
5563,4088,31300,7462
5613,4088,31125,7475
5600,4025,31175,7462
5638,3975,31400,7500
5688,3975,31700,7537
5638,4000,31775,7575
5663,3938,31900,7612
5688,3938,31650,7587
5650,3938,31150,7662
5688,4050,31125,7862
5725,3975,31600,7862
5713,4063,31500,7925
5663,4050,30200,7775
5700,4063,30000,7825
5688,4125,29800,7837
5700,4100,29450,7812
5713,4050,29650,7825
5750,4100,29900,7850
5725,4100,30175,7875
5713,3988,29950,7875
5775,3888,29800,7937
5875,3900,29675,7900
5800,3875,29275,7812
5775,3738,29950,7712
5788,3675,29675,7637
5700,3850,29125,7650
5713,3875,29375,7675
5675,3738,29000,7537
5575,3738,28700,7475
5588,3788,28700,7412
5563,3788,28550,7362
5513,3775,28400,7275
5500,3775,28600,7312
5525,3875,29125,7387
5575,3988,29675,7575
5538,3938,29500,7387
5450,4200,31400,7050
5413,4163,31575,7162
5313,4138,31025,7062
5200,4125,30700,7012
5200,4013,30900,7000
5350,4138,31475,7112
5500,4200,31825,7175
5575,4138,31475,7225
5500,4125,31400,7225
5450,4100,31550,7100
5425,3963,31013,7062
5388,3875,30400,7087
5475,3725,30150,7075
5488,3763,29950,7100
5563,3875,30775,7137
5625,3825,31000,7275
5600,3825,31050,7375
5538,3888,30638,7400
5450,4113,30525,7350
5513,4100,30000,7312
5563,3938,29975,7212
5563,4038,30300,7225
5525,4063,30100,7212
5575,4125,30075,7175
5563,4113,30400,7137
5550,4175,30550,7087
5500,4288,30775,6987
5550,4275,30500,6950
5525,4300,30475,6875
5513,4250,30388,6800
5525,4313,30425,6962
5550,4413,30275,7062
5613,4463,30375,7200
5600,4463,30600,7312
5575,4513,30650,7325
5575,4550,30775,7287
5625,4600,30900,7212
5600,4613,30850,7200
5575,4600,30475,7087
5563,4563,30575,7162
5525,4425,31513,7125
5513,4425,30925,7050
5488,4425,30775,7012
5438,4438,30875,7050
5450,4438,30900,7087
5413,4300,30900,7150
5325,4138,30500,7037
5250,4175,30400,6987
5225,4163,30163,7137
5313,4163,30200,7112
5338,4150,29900,7075
5300,4163,29700,7037
5438,4100,29825,7025
5525,4013,30050,7000
5450,3938,29238,6937
5388,4013,29550,7037
5488,4000,30300,7125
5425,3975,30025,7187
5363,3850,30000,7037
5338,3938,29925,7000
5275,4050,29900,6950
5050,4000,29725,6900
5150,3813,29225,6825
5163,3813,29425,6825
5113,3788,29425,6787
5188,3838,30200,6837
5275,3850,30100,6862
5188,3813,29475,6850
5138,3850,29350,6925
5050,3850,29175,6900
5050,3863,29050,6812
5075,3925,29175,6787
5200,4125,29875,6837
5275,4188,30225,6950
5275,4188,30550,6887
5300,4313,30975,6925
5338,4400,30950,7025
5450,4400,32100,7137
5488,4388,31325,7100
5438,4400,31700,7075
5250,4450,31350,7075
5375,4488,31750,7037
5388,4475,32450,7125
5475,4513,32425,7125
5475,4438,32000,7187
5525,4425,32713,7312
5588,4450,33900,7437
5575,4600,33900,7362
5625,4813,34150,7400
5575,4963,34600,7375
5525,4788,34125,7262
5488,4650,33600,7250
5513,4700,33350,7350
5625,4750,33925,7375
5738,4675,33700,7400
5800,4663,33500,7362
5738,4788,33650,7375
5775,4713,33300,7300
5875,4725,34000,7425
5950,4700,34100,7575
5988,4688,34100,7662
6000,4600,33875,7625
5913,4663,33800,7525
5938,4738,34100,7525
6000,4713,34225,7500
5975,4675,34100,7475
5913,4675,35000,7487
5950,4725,34950,7562
6013,4813,34950,7612
5975,4925,35325,7712
6000,4888,36350,7725
6000,4875,36825,7625
5963,4850,36050,7425
5925,4825,36600,7462
5950,4825,36875,7487
6000,4875,36825,7575
6050,4925,36825,7550
5988,5025,36800,7525
6025,5050,36900,7525
6025,5038,37350,7562
6025,5088,37325,7625
6025,5038,36975,7550
5988,5063,36850,7612
5988,5188,37225,7575
5963,5200,37375,7587
5913,5250,37200,7625
5863,5200,37375,7650
5713,5050,36900,7650
5700,5000,36975,7687
5788,5050,36938,7750
5788,5000,36775,7712
5738,5050,36875,7675
5750,5038,36850,7687
5788,5275,36900,7650
5725,5350,36475,7687
5775,5300,37250,7675
5813,5300,36700,7687
5938,5450,36850,7550
5950,5550,37250,7537
5938,5638,37625,7525
5900,5563,37750,7462
5963,5563,38000,7487
5925,5550,38375,7537
5975,5600,38200,7662
5988,5538,38300,7662
5975,5563,37825,7537
5925,5600,37325,7375
5938,5613,37150,7462
5988,5638,37300,7375
5925,5625,37300,7375
5925,5663,37700,7387
5888,5625,37688,7350
5850,5525,37650,7312
5825,5438,37775,7225
5788,5500,38225,7275
5763,5525,38275,7175
5750,5488,38500,7075
5600,5600,38488,7000
5450,5575,38000,6912
5550,5588,38225,7025
5600,5550,38550,7062
5600,5600,38900,7112
5663,5675,39200,7100
5675,5713,39100,7075
5675,5850,38925,7075
5600,5900,39050,7062
5575,5875,39050,7112
5563,5975,39750,7112
5550,5963,39425,7087
5588,5975,39500,7112
5613,5950,39500,7087
5600,5963,39575,7075
5625,5913,39100,7050
5625,5925,38775,7037
5588,5788,38500,7112
5513,5650,38500,7050
5500,5563,38150,7012
5500,5625,38000,7000
5525,5663,38100,6950
5625,5675,38600,6975
5625,5638,38250,6962
5625,5600,38000,7000
5675,5575,37900,7112
5688,5550,38450,7137
5750,5550,38875,7150
5763,5375,38625,7137
5725,5325,37925,7062
5650,5388,38375,7112
5725,5600,38350,7150
5725,5700,38200,7150
5700,5800,38650,7137
5675,5813,38375,7150
5713,5950,38950,7112
5675,6150,39450,7137
5725,6400,39625,7225
5763,6175,40100,7287
5663,6400,40200,7237
5663,6600,40300,7350
5763,6637,40400,7475
5875,6850,40400,7475
5888,6875,39550,7637
5900,6825,39775,7512
5925,6900,39900,7500
5900,7087,39850,7387
5913,6962,39450,7187
5863,6712,39300,7150
5838,6662,39525,7125
5813,6737,39275,7137
5788,6800,39100,7087
5925,6837,38775,7187
6038,6900,39275,7300
6050,7125,39975,7450
6100,7162,39750,7387
6138,7137,39875,7400
6163,7162,39650,7437
6175,7237,39700,7462
6175,7200,39750,7512
6200,7175,39575,7487
6225,7162,39500,7425
6088,7037,39225,7387
6100,6975,39225,7337
6013,6812,39063,7350
5988,6850,39150,7412
6025,6875,39200,7412
6113,6875,39513,7412
6188,7062,40000,7450
6263,7062,40375,7475
6275,7000,40400,7450
6263,6975,39900,7400
6238,6625,39700,7350
6225,6700,39575,7437
6188,7037,39175,7437
6200,6975,39325,7500
6100,6837,38800,7462
6100,6912,38850,7537
6188,6925,39000,7525
6213,6887,39075,7562
6238,6912,39650,7650
6275,7025,39875,7762
6225,7100,39800,7487
6163,7100,39450,7500
5950,7100,39700,7550
5950,7137,39800,7612
5900,7187,40075,7587
6013,7250,41000,7537
6150,7487,40900,7650
6238,7675,41525,7687
6300,7637,41600,7662
6100,7487,41775,7650
6125,7350,41825,7625
6225,7325,42350,7500
6288,7375,42350,7550
6363,7387,42550,7775
6500,7437,42475,7837
6525,7450,42025,7825
6525,7412,41600,7800
6575,7350,41325,7875
6662,7250,41150,7962
6812,7150,41050,7975
6987,7162,41275,8112
6925,7075,41300,8025
6675,7112,40725,7912
6800,7162,40600,7875
6787,7112,40425,7912
6750,6825,40875,7900
6750,6987,40800,7987
6875,7100,40850,8112
6825,7112,40625,8125
6775,6937,40475,8112
6737,6725,40125,8125
6737,6812,39950,8100
6700,6850,39875,8125
6575,6675,39650,8000
6537,6612,39500,7900
6575,6675,39800,8000
6550,6712,39950,7962
6650,6825,39775,8012
6650,6800,39625,8000
6700,6787,39700,8000
6650,6787,40050,7937
6650,6650,39950,7887
6762,6587,39825,7812
6775,6637,39825,7850
6762,6587,39813,7887
6912,6912,40700,7975
6962,7287,40425,8050
6912,7225,40650,8112
6962,7150,40525,8175
7025,7162,40675,8275
7087,7200,40325,8337
7100,6937,39500,8287
7112,7075,40150,8287
7112,7100,40025,8325
7162,7225,39400,8312
7150,7287,39075,8262
7212,7150,38450,8300
7175,7025,37900,8250
7112,6850,36450,8175
7100,6725,37025,8287
7200,6850,37900,8375
7050,6762,37850,8362
7187,6750,38700,8412
7200,6900,39050,8412
7250,6887,38925,8437
7287,6975,38350,8475
7400,6900,37750,8437
7325,6875,37875,8387
7337,6737,37975,8237
7400,6912,38550,8350
7437,7000,38950,8500
7487,7162,39100,8450
7437,7212,38788,8525
7487,7037,38100,8575
7475,6887,37650,8562
7475,6950,37150,8525
7550,7087,37225,8562
7600,6987,37675,8637
7625,7062,38800,8662
7675,6975,38425,8725
7687,6975,38500,8775
7762,7050,38400,8787
7737,7100,38500,8700
7812,7100,38725,8725
7825,7375,39400,8875
7912,7362,38900,8912
7875,7500,38550,8850
7850,7375,38225,8750
7775,7375,38700,8687
7775,7400,39100,8725
7812,7475,39800,8812
7800,7600,40050,8762
7825,7600,39800,8775
7900,7662,39700,8800
8000,7800,39675,8837
8037,7900,40300,8850
8087,8137,40425,8775
8150,8112,39900,8775
8100,7800,39625,8775
8062,7787,39550,8700
8050,7937,39813,8700
7987,7775,39450,8612
7887,7912,39000,8575
7887,7975,38950,8487
7837,8125,38550,8500
7737,8475,39050,8600
7700,8662,39175,8662
7725,8812,39900,8662
7962,8650,40200,8750
8012,8687,40900,8800
8150,8825,40925,8912
8112,8775,41175,8937
8262,8812,41875,8987
8300,8712,41875,9025
8275,8950,41750,9025
8312,9100,41150,9025
8437,9375,41525,9112
8475,9150,42000,9237
8462,8925,42325,9125
8500,9012,42250,9075
8475,9125,42400,9125
8512,9000,42888,9225
8562,9012,43900,9350
8725,9087,43600,9362
8650,9300,44425,9287
8625,9037,43600,9287
8600,8962,43775,9325
8625,9050,44150,9350
8675,9000,43900,9400
8900,9012,43550,9475
8750,8875,42900,9500
8775,8837,42975,9475
8737,8450,43000,9362
8687,8600,43775,9237
8250,8537,43850,9050
8225,8750,43750,9137
8412,9000,44600,9325
8500,8900,44850,9287
8150,9200,45100,9087
7950,9100,44563,8850
7875,8962,44150,8800
8012,8950,44125,8875
8150,9050,44700,8962
8112,9012,44375,8962
8012,8750,44400,8937
7700,8600,43350,8937
7625,8487,43100,8950
7500,8400,42300,8900
7625,8587,43150,8937
7575,8687,42700,8962
7900,8800,44200,8950
7900,8800,43875,8975
8025,9062,43725,9087
8075,9125,44100,8950
8075,9112,44050,9037
8000,9125,43950,8950
8000,9000,44250,9037
8300,8975,44475,9175
8387,9050,44875,9262
8350,9100,44400,9150
8250,9087,44350,9075
8125,8950,43788,9037
8000,8762,43775,9150
7975,8475,43050,9100
7950,8062,42550,8987
7937,8262,42800,9000
8150,8550,43250,9050
8237,8625,43750,9250
8300,8575,43450,9337
8437,8550,43875,9512
8437,8437,43150,9437
8262,8200,42800,9425
8112,8150,42425,9462
8150,8162,42300,9500
8150,8137,42288,9412
8250,8337,42350,9500
8487,8250,42950,9600
8562,8450,43425,9775
8762,8450,43025,10100
8750,8450,43225,9987
8687,8475,42975,9825
8600,8562,42525,9750
8637,8337,42500,9800
8712,8237,43200,10000
8750,8337,42900,10075
8700,8362,42550,10100
8725,8337,41525,10237
8737,8062,40750,10300
8700,8237,40975,9950
8550,8125,40525,9775
8575,8175,40800,9625
8450,7925,41538,9562
8400,7712,41538,9700
8525,7800,42400,9875
8600,7625,42175,9950
8675,7425,41700,9962
8450,7750,42200,9812
8100,7787,41400,9475
7887,7912,41050,9500
7800,7725,40563,9450
7662,7512,39613,9225
7625,7700,40000,9362
7650,7625,40000,9400
7550,7550,39700,9462
7425,7625,38900,9412
7325,7787,38675,9400
7362,7775,39000,9375
7325,7862,38975,9362
7625,8250,40050,9637
7712,8287,40800,9650
7650,8337,32350,9612
7450,8125,31900,9400
7525,8125,31475,9387
7475,7975,31000,9337
7362,7975,30975,9337
7437,7725,31700,9462
7362,7712,31500,9500
7575,8212,32200,9675
7850,8150,32425,9812
7862,7812,32300,9812
7950,7850,32925,9950
7775,7700,32950,9675
7637,7600,32100,9600
7450,7500,31825,9537
7450,7425,31400,9450
7500,7450,31800,9500
7387,7512,32150,9550
7300,7512,31550,9400
7337,7575,31675,9500
7312,7475,30875,9537
7387,7487,31275,9625
7450,7525,31325,9762
7625,7862,31975,9862
7700,7925,31700,9850
7662,7600,30525,9825
7650,7550,29850,9725
7675,7450,30000,9737
7725,7412,30025,9675
7625,7550,30550,9625
7537,7725,31400,9512
7462,7912,32000,9525
7337,8037,31375,9487
6900,7975,31000,9275
6950,8137,31900,9375
6975,8250,31000,9375
6862,8400,31425,9262
6900,8362,31500,9100
6900,8387,31500,9225
7000,8300,31275,9325
7112,8325,31175,9537
7450,8425,31900,9550
7450,8800,31875,9700
7400,8775,31800,9725
7337,8775,32075,9712
7237,8737,31450,9575
7137,8587,31150,9487
6937,8700,31300,9275
6950,8800,31150,9150
7087,8550,31100,9300
7075,8387,30800,9362
6975,8412,30400,9400
6900,8412,30350,9412
6837,8100,30125,9362
6700,8125,30150,9350
6500,8225,29975,9162
6500,8225,30250,9087
6525,8075,30050,9012
6500,8050,30050,9050
6450,8000,29975,9112
6175,7450,29775,8900
6225,7337,29775,8775
6288,7775,29925,8825
6300,7775,29825,8675
6263,7875,30450,8725
6325,8112,30400,8787
6625,8012,30425,8937
6562,8112,30325,8875
6525,8012,30100,8887
6425,7850,29688,8762
6388,7800,29775,8737
6375,7675,29825,8775
6275,7525,29613,8787
6288,7512,29325,8750
6225,7687,28600,8687
6188,7612,29050,8600
6100,7900,29225,8487
6125,8000,29800,8662
6225,8125,27200,8662
6350,8025,25950,8675
6550,8087,27075,8975
6700,8050,26875,8987
6775,8050,26000,9012
6912,8100,25150,9112
7087,8300,25950,9150
7175,8537,26050,9150
7062,8750,26000,9425
6925,8762,25800,9287
6712,8862,25775,9437
6750,9350,25550,9550
6837,9100,24850,9625
6800,9075,25150,9575
6950,9150,25950,9612
6750,9425,26175,9362
6787,9450,26175,9062
6662,9350,27400,9000
6787,9700,28100,9275
6762,9775,28200,9400
6550,8575,27925,9200
6637,9550,28188,9150
6562,9487,28325,9037
6662,9425,28750,8875
6925,9262,29150,9037
6937,9212,28000,9337
6962,9425,28600,9450
7050,9587,28750,9525
7000,9662,28900,9475
7287,9850,28550,9575
7300,9800,28500,9650
7225,9725,27850,9550
6925,9650,28025,9450
7062,9612,28125,9500
7000,9512,28025,9300
6800,9325,27675,9225
6550,9300,27600,9162
6725,9375,27675,9325
6800,9587,28225,9400
6587,9462,27838,9300
6562,9437,28425,9250
6425,9000,28975,9350
6100,8975,28700,9437
6263,9050,28000,9475
6437,9025,28450,9662
6125,8712,27600,9287
6125,8575,27200,8900
6125,9000,27675,8850
6075,9100,27250,8937
5763,9050,26600,8800
5550,8750,26350,8712
5850,8362,26925,9087
5738,8262,26600,9037
5750,7750,26500,8975
5638,7525,25850,8850
5525,7687,25525,8875
5450,7750,25325,8800
5600,8150,26075,8800
5750,8175,26500,9087
5900,8137,26300,9125
2925,7900,25150,9175
2787,7687,25063,8912
2812,7512,25200,8900
2962,7962,24600,9012
3087,7550,24000,9075
3175,7800,24950,9187
3075,7650,25075,9087
3137,7350,24300,9000
3225,7425,24050,8912
3150,7400,23750,8862
3263,7775,24850,9112
3400,8075,25500,9287
3488,8112,24925,9450
3500,8087,24675,9412
3500,8137,24275,9650
3613,8137,23925,9862
3600,7725,23075,9787
3625,7475,22725,9687
3438,7425,22800,9600
3213,7037,22775,9237
3187,6987,22900,8987
3112,7237,24000,8687
3050,7475,23700,8512
3087,7350,23913,8725
3238,7400,24375,8975
3150,7850,25075,9050
3000,7812,24600,8737
3087,7775,24500,8650
3000,7900,24975,8750
2900,8025,24800,8750
2987,8037,24650,8712
2975,8150,24700,8612
2937,8025,24438,8500
2925,8037,24325,8587
3050,8175,24625,8775
3125,8225,24525,8650
3037,8037,24125,8600
2887,7700,23700,8425
2887,7412,23675,8400
2900,7375,23725,8425
2975,7337,23625,8475
2950,7212,23313,8500
2862,7012,22800,8112
2800,7337,22825,8037
2825,7137,22925,8012
2800,7125,22650,8012
2800,7387,23350,8250
2775,7412,23175,8137
2850,7600,23550,8237
2900,7600,23750,8362
2987,7775,23650,8525
2900,7900,23575,8475
2900,7925,23775,8462
2900,8012,23700,8350
2850,8162,23788,8362
2787,7987,23600,8362
2787,8037,23675,8425
2987,8412,24175,8650
3087,8450,24425,8700
3050,8312,23975,8637
3162,8450,24050,8687
3187,8775,24650,8825
3137,9012,24950,8825
3175,9000,25000,8787
3125,9000,24875,8887
3187,8987,24925,8812
3100,8875,24750,8587
3012,8875,24575,8437
3000,8850,24625,8450
3050,8800,24300,8325
3025,8775,24350,8225
3000,9037,24750,8262
3012,8987,25000,8337
3000,8850,24400,8287
2937,8712,23975,8225
2925,8612,23575,8137
2900,8462,22975,8025
2912,8487,23400,8037
2925,8775,23925,8037
2900,8575,24013,8087
2850,8487,23350,8037
2787,8400,23075,8037
2825,8400,23300,8100
2787,8362,23025,7987
2800,8375,22950,7887
2775,8362,23050,7862
2800,8600,23425,7962
2800,8562,23425,8125
2825,8537,23500,8125
2825,8362,23163,7962
2812,8275,23050,7925
2800,8050,22725,7850
2775,7987,22363,7800
2787,7925,22163,7762
2812,8075,22550,7850
2862,8125,22450,7700
2875,8250,22725,7725
3037,8412,23000,7962
3025,8437,22938,7975
2975,8362,22625,7850
2950,8312,22425,7775
2950,8600,22813,7787
2925,8650,22600,7787
2962,8900,23050,7900
2900,8600,22400,7762
2912,8575,22150,7725
2862,8500,22300,7712
2775,8487,22238,7600
2700,8450,22000,7425
2662,8350,21825,7262
2637,8500,21825,7037
2675,8800,21750,7250
2650,8812,21613,7250
2650,8825,21625,7125
2687,8912,21875,7300
2687,8962,21700,7100
2637,8862,21063,7087
2637,8925,21450,7150
2675,8787,21250,7250
2775,8950,21900,7525
2825,8900,22050,7562
2850,8850,22038,7587
2987,8837,22750,7800
2987,8900,22925,7775
2925,8900,23025,7800
2787,8900,22650,7725
2837,8950,22475,7712
2762,9025,22750,7512
2762,8887,22275,7412
2700,8850,21875,7262
2700,8750,21600,7262
2675,8800,21650,7137
2662,8587,21375,7137
2650,8425,21300,7075
2662,8512,21575,7025
2750,8725,22150,7137
2687,8487,21625,7087
2675,8387,21200,7050
2675,8300,21275,7012
2700,8400,21275,7037
2662,8087,21150,7025
2662,7950,21000,7037
2650,7862,20575,7037
2600,7400,19900,6862
2575,7662,20175,6837
2537,7312,19775,6800
2550,7450,19875,6825
2637,7950,21500,7025
2612,7800,21900,7037
2562,7737,21375,7050
2550,8025,21775,7150
2537,8175,21700,7162
2537,8112,21775,7125
2575,8175,21988,7375
2625,8212,22225,7575
2800,8137,22100,7700
2787,8012,21475,7700
2650,7600,20625,7562
2550,7437,20300,7550
2575,7550,20750,7500
2575,7362,20163,7487
2612,7412,20175,7550
2600,7425,20075,7625
2600,7662,20425,7737
2600,7825,20875,7700
2650,7925,21475,7850
2650,7650,20850,7662
2662,7600,20850,7575
2625,7587,20300,7525
2625,7387,20225,7462
